Order ID,Order Date,Year,Month,Quarter,Customer ID,Product ID,User ID,Category,Quantity,Unit Price,Unit Cost,Gross Sales,Discount %,Discount Amount,Net Sales,Total Cost,Profit,Profit Margin %,Sales Channel,Order Status,Ship Date,Payment Method
ORD-00254,2025-12-18,2025,12,Q4,CUST-0064,PROD-0044,USER-025,Beauty,12,37.19,17.88,446.28,0,0.0,446.28,214.56,231.72,51.92,Retail Store,Completed,2025-12-19,PayPal
ORD-00255,2023-11-10,2023,11,Q4,CUST-0096,PROD-0029,USER-012,Sports,14,682.51,346.45,9555.14,15,1433.27,8121.87,4850.3,3271.57,40.28,Wholesale,Completed,2023-11-15,Cash
ORD-00256,2024-12-05,2024,12,Q4,CUST-0100,PROD-0020,USER-016,Home & Kitchen,5,484.81,257.88,2424.05,5,121.2,2302.85,1289.4,1013.45,44.01,Retail Store,Completed,2024-12-10,Credit Card
ORD-00257,2022-02-19,2022,2,Q1,CUST-0042,PROD-0051,USER-010,Toys,3,733.95,495.91,2201.85,20,440.37,1761.48,1487.73,273.75,15.54,Direct Sales,Completed,2022-02-23,Credit Card
ORD-00258,2024-12-24,2024,12,Q4,CUST-0095,PROD-0029,USER-016,Sports,14,682.51,346.45,9555.14,15,1433.27,8121.87,4850.3,3271.57,40.28,Retail Store,Returned,2024-12-28,Bank Transfer
ORD-00259,2025-01-18,2025,1,Q1,CUST-0094,PROD-0033,USER-028,Books,15,542.28,227.85,8134.2,0,0.0,8134.2,3417.75,4716.45,57.98,Direct Sales,Pending,2025-01-21,Cash
ORD-00260,2022-10-11,2022,10,Q4,CUST-0043,PROD-0061,USER-003,Automotive,12,32.27,15.82,387.24,15,58.09,329.15,189.84,139.31,42.32,Online,Completed,2022-10-15,UPI
ORD-00261,2023-08-06,2023,8,Q3,CUST-0085,PROD-0075,USER-017,Office Supplies,14,794.13,431.59,11117.82,10,1111.78,10006.04,6042.26,3963.78,39.61,Online,Pending,2023-08-08,Credit Card
ORD-00262,2022-10-11,2022,10,Q4,CUST-0011,PROD-0013,USER-025,Clothing,11,360.23,238.56,3962.53,0,0.0,3962.53,2624.16,1338.37,33.78,Online,Pending,2022-10-15,Bank Transfer
ORD-00263,2023-10-19,2023,10,Q4,CUST-0053,PROD-0078,USER-024,Office Supplies,13,1018.64,482.77,13242.32,0,0.0,13242.32,6276.01,6966.31,52.61,Retail Store,Pending,2023-10-23,Credit Card
ORD-00264,2022-04-19,2022,4,Q2,CUST-0061,PROD-0045,USER-028,Beauty,11,403.29,163.94,4436.19,15,665.43,3770.76,1803.34,1967.42,52.18,Retail Store,Completed,2022-04-20,PayPal
ORD-00265,2023-04-09,2023,4,Q2,CUST-0067,PROD-0054,USER-022,Toys,13,286.99,163.06,3730.87,0,0.0,3730.87,2119.78,1611.09,43.18,Online,Returned,2023-04-11,Bank Transfer
ORD-00266,2022-11-07,2022,11,Q4,CUST-0058,PROD-0058,USER-025,Automotive,4,891.66,492.63,3566.64,5,178.33,3388.31,1970.52,1417.79,41.84,Wholesale,Completed,2022-11-11,Credit Card
ORD-00267,2025-11-09,2025,11,Q4,CUST-0039,PROD-0058,USER-006,Automotive,12,891.66,492.63,10699.92,10,1069.99,9629.93,5911.56,3718.37,38.61,Online,Completed,2025-11-12,UPI
ORD-00268,2023-10-24,2023,10,Q4,CUST-0063,PROD-0072,USER-017,Food & Grocery,2,395.54,197.77,791.08,0,0.0,791.08,395.54,395.54,50.0,Wholesale,Completed,2023-10-25,UPI
ORD-00269,2025-03-11,2025,3,Q1,CUST-0099,PROD-0051,USER-025,Toys,10,733.95,495.91,7339.5,10,733.95,6605.55,4959.1,1646.45,24.93,Retail Store,Pending,2025-03-14,Bank Transfer
ORD-00270,2022-12-01,2022,12,Q4,CUST-0066,PROD-0003,USER-007,Electronics,3,777.34,413.48,2332.02,5,116.6,2215.42,1240.44,974.98,44.01,Direct Sales,Pending,2022-12-06,UPI
ORD-00271,2022-02-28,2022,2,Q1,CUST-0049,PROD-0022,USER-003,Home & Kitchen,17,316.01,140.45,5372.17,0,0.0,5372.17,2387.65,2984.52,55.56,Wholesale,Returned,2022-02-28,PayPal
ORD-00272,2023-12-20,2023,12,Q4,CUST-0067,PROD-0050,USER-007,Toys,17,960.94,417.8,16335.98,0,0.0,16335.98,7102.6,9233.38,56.52,Wholesale,Completed,2023-12-24,Cash
ORD-00273,2024-04-08,2024,4,Q2,CUST-0009,PROD-0032,USER-018,Sports,4,54.33,31.77,217.32,0,0.0,217.32,127.08,90.24,41.52,Direct Sales,Returned,2024-04-11,Cash
ORD-00274,2022-07-05,2022,7,Q3,CUST-0083,PROD-0050,USER-018,Toys,4,960.94,417.8,3843.76,0,0.0,3843.76,1671.2,2172.56,56.52,Wholesale,Pending,2022-07-10,UPI
ORD-00275,2025-06-17,2025,6,Q2,CUST-0090,PROD-0035,USER-016,Books,17,618.47,381.77,10513.99,15,1577.1,8936.89,6490.09,2446.8,27.38,Wholesale,Completed,2025-06-19,Cash
ORD-00276,2023-04-06,2023,4,Q2,CUST-0010,PROD-0016,USER-015,Clothing,7,1096.0,438.4,7672.0,15,1150.8,6521.2,3068.8,3452.4,52.94,Wholesale,Completed,2023-04-09,Credit Card
ORD-00277,2022-06-18,2022,6,Q2,CUST-0013,PROD-0009,USER-026,Clothing,5,422.34,281.56,2111.7,10,211.17,1900.53,1407.8,492.73,25.93,Online,Returned,2022-06-19,PayPal
ORD-00278,2023-06-22,2023,6,Q2,CUST-0038,PROD-0060,USER-002,Automotive,13,682.05,385.34,8866.65,15,1330.0,7536.65,5009.42,2527.23,33.53,Wholesale,Completed,2023-06-23,Cash
ORD-00279,2022-08-27,2022,8,Q3,CUST-0095,PROD-0009,USER-009,Clothing,13,422.34,281.56,5490.42,20,1098.08,4392.34,3660.28,732.06,16.67,Wholesale,Pending,2022-08-28,PayPal
ORD-00280,2024-08-28,2024,8,Q3,CUST-0041,PROD-0019,USER-004,Home & Kitchen,2,436.67,205.01,873.34,0,0.0,873.34,410.02,463.32,53.05,Online,Returned,2024-08-28,UPI
ORD-00281,2024-06-13,2024,6,Q2,CUST-0032,PROD-0050,USER-022,Toys,12,960.94,417.8,11531.28,0,0.0,11531.28,5013.6,6517.68,56.52,Online,Returned,2024-06-17,PayPal
ORD-00282,2025-02-10,2025,2,Q1,CUST-0032,PROD-0037,USER-020,Books,3,582.25,407.17,1746.75,5,87.34,1659.41,1221.51,437.9,26.39,Direct Sales,Completed,2025-02-11,Credit Card
ORD-00283,2024-04-16,2024,4,Q2,CUST-0014,PROD-0033,USER-011,Books,10,542.28,227.85,5422.8,5,271.14,5151.66,2278.5,2873.16,55.77,Direct Sales,Completed,2024-04-19,Bank Transfer
ORD-00284,2025-12-04,2025,12,Q4,CUST-0005,PROD-0041,USER-028,Beauty,16,678.82,396.97,10861.12,0,0.0,10861.12,6351.52,4509.6,41.52,Direct Sales,Completed,2025-12-07,Cash
ORD-00285,2025-08-13,2025,8,Q3,CUST-0020,PROD-0054,USER-004,Toys,13,286.99,163.06,3730.87,0,0.0,3730.87,2119.78,1611.09,43.18,Wholesale,Returned,2025-08-15,Credit Card
ORD-00286,2022-10-23,2022,10,Q4,CUST-0002,PROD-0031,USER-026,Sports,13,821.96,349.77,10685.48,5,534.27,10151.21,4547.01,5604.2,55.21,Wholesale,Completed,2022-10-26,UPI
ORD-00287,2025-10-10,2025,10,Q4,CUST-0097,PROD-0010,USER-008,Clothing,13,295.0,215.33,3835.0,0,0.0,3835.0,2799.29,1035.71,27.01,Wholesale,Returned,2025-10-14,Bank Transfer
ORD-00288,2025-11-18,2025,11,Q4,CUST-0002,PROD-0016,USER-007,Clothing,16,1096.0,438.4,17536.0,20,3507.2,14028.8,7014.4,7014.4,50.0,Retail Store,Completed,2025-11-22,Bank Transfer
ORD-00289,2025-04-17,2025,4,Q2,CUST-0019,PROD-0017,USER-018,Home & Kitchen,1,864.42,411.63,864.42,0,0.0,864.42,411.63,452.79,52.38,Retail Store,Completed,2025-04-18,PayPal
ORD-00290,2024-02-09,2024,2,Q1,CUST-0077,PROD-0018,USER-027,Home & Kitchen,20,692.73,487.84,13854.6,10,1385.46,12469.14,9756.8,2712.34,21.75,Direct Sales,Returned,2024-02-14,Cash
ORD-00291,2024-08-13,2024,8,Q3,CUST-0034,PROD-0005,USER-029,Electronics,7,624.79,452.75,4373.53,20,874.71,3498.82,3169.25,329.57,9.42,Wholesale,Pending,2024-08-18,PayPal
ORD-00292,2023-02-19,2023,2,Q1,CUST-0010,PROD-0046,USER-001,Beauty,2,279.57,154.46,559.14,0,0.0,559.14,308.92,250.22,44.75,Retail Store,Returned,2023-02-24,Credit Card
ORD-00293,2025-11-03,2025,11,Q4,CUST-0064,PROD-0014,USER-028,Clothing,6,576.96,261.07,3461.76,15,519.26,2942.5,1566.42,1376.08,46.77,Retail Store,Pending,2025-11-04,Bank Transfer
ORD-00294,2024-01-06,2024,1,Q1,CUST-0060,PROD-0074,USER-030,Office Supplies,9,717.96,478.64,6461.64,0,0.0,6461.64,4307.76,2153.88,33.33,Direct Sales,Completed,2024-01-09,UPI
ORD-00295,2024-03-21,2024,3,Q1,CUST-0002,PROD-0008,USER-004,Electronics,12,824.83,499.9,9897.96,20,1979.59,7918.37,5998.8,1919.57,24.24,Wholesale,Completed,2024-03-22,Bank Transfer
ORD-00296,2024-09-01,2024,9,Q3,CUST-0025,PROD-0037,USER-007,Books,16,582.25,407.17,9316.0,0,0.0,9316.0,6514.72,2801.28,30.07,Retail Store,Completed,2024-09-04,Cash
ORD-00297,2024-04-16,2024,4,Q2,CUST-0053,PROD-0015,USER-027,Clothing,5,274.31,209.4,1371.55,10,137.16,1234.39,1047.0,187.39,15.18,Retail Store,Completed,2024-04-19,PayPal
ORD-00298,2024-02-12,2024,2,Q1,CUST-0027,PROD-0004,USER-005,Electronics,15,1113.23,494.77,16698.45,10,1669.85,15028.6,7421.55,7607.05,50.62,Online,Returned,2024-02-14,Cash
ORD-00299,2023-05-23,2023,5,Q2,CUST-0016,PROD-0073,USER-001,Office Supplies,15,95.67,73.03,1435.05,15,215.26,1219.79,1095.45,124.34,10.19,Wholesale,Pending,2023-05-24,PayPal
ORD-00300,2023-10-08,2023,10,Q4,CUST-0073,PROD-0010,USER-014,Clothing,4,295.0,215.33,1180.0,0,0.0,1180.0,861.32,318.68,27.01,Wholesale,Completed,2023-10-09,UPI
ORD-00301,2022-02-28,2022,2,Q1,CUST-0089,PROD-0004,USER-017,Electronics,8,1113.23,494.77,8905.84,0,0.0,8905.84,3958.16,4947.68,55.56,Wholesale,Completed,2022-02-28,Bank Transfer
ORD-00302,2023-12-21,2023,12,Q4,CUST-0015,PROD-0060,USER-002,Automotive,12,682.05,385.34,8184.6,0,0.0,8184.6,4624.08,3560.52,43.5,Retail Store,Returned,2023-12-24,Cash
ORD-00303,2022-01-20,2022,1,Q1,CUST-0050,PROD-0015,USER-024,Clothing,12,274.31,209.4,3291.72,20,658.34,2633.38,2512.8,120.58,4.58,Wholesale,Completed,2022-01-21,Credit Card
ORD-00304,2025-08-07,2025,8,Q3,CUST-0015,PROD-0076,USER-019,Office Supplies,5,407.85,188.82,2039.25,20,407.85,1631.4,944.1,687.3,42.13,Wholesale,Pending,2025-08-11,Bank Transfer
ORD-00305,2025-09-15,2025,9,Q3,CUST-0092,PROD-0080,USER-013,Office Supplies,19,618.25,277.24,11746.75,0,0.0,11746.75,5267.56,6479.19,55.16,Online,Returned,2025-09-18,Bank Transfer
ORD-00306,2022-05-20,2022,5,Q2,CUST-0014,PROD-0062,USER-014,Automotive,9,405.29,214.44,3647.61,15,547.14,3100.47,1929.96,1170.51,37.75,Online,Completed,2022-05-21,PayPal
ORD-00307,2023-10-20,2023,10,Q4,CUST-0051,PROD-0008,USER-010,Electronics,19,824.83,499.9,15671.77,10,1567.18,14104.59,9498.1,4606.49,32.66,Wholesale,Completed,2023-10-24,PayPal
ORD-00308,2023-02-09,2023,2,Q1,CUST-0075,PROD-0037,USER-019,Books,18,582.25,407.17,10480.5,10,1048.05,9432.45,7329.06,2103.39,22.3,Wholesale,Completed,2023-02-13,Cash
ORD-00309,2024-08-06,2024,8,Q3,CUST-0042,PROD-0058,USER-001,Automotive,1,891.66,492.63,891.66,5,44.58,847.08,492.63,354.45,41.84,Wholesale,Returned,2024-08-09,PayPal
ORD-00310,2023-01-10,2023,1,Q1,CUST-0050,PROD-0043,USER-001,Beauty,15,100.66,59.21,1509.9,15,226.49,1283.41,888.15,395.26,30.8,Direct Sales,Pending,2023-01-12,Credit Card
ORD-00311,2024-06-09,2024,6,Q2,CUST-0030,PROD-0007,USER-006,Electronics,4,870.29,420.43,3481.16,5,174.06,3307.1,1681.72,1625.38,49.15,Direct Sales,Completed,2024-06-12,Credit Card
ORD-00312,2023-12-17,2023,12,Q4,CUST-0062,PROD-0007,USER-027,Electronics,16,870.29,420.43,13924.64,15,2088.7,11835.94,6726.88,5109.06,43.17,Wholesale,Returned,2023-12-21,Credit Card
ORD-00313,2023-05-05,2023,5,Q2,CUST-0071,PROD-0064,USER-014,Automotive,2,87.18,45.17,174.36,0,0.0,174.36,90.34,84.02,48.19,Retail Store,Pending,2023-05-10,UPI
ORD-00314,2025-03-16,2025,3,Q1,CUST-0053,PROD-0046,USER-007,Beauty,4,279.57,154.46,1118.28,0,0.0,1118.28,617.84,500.44,44.75,Online,Completed,2025-03-19,Bank Transfer
ORD-00315,2023-11-21,2023,11,Q4,CUST-0057,PROD-0005,USER-013,Electronics,15,624.79,452.75,9371.85,10,937.18,8434.67,6791.25,1643.42,19.48,Online,Completed,2023-11-26,Credit Card
ORD-00316,2023-07-19,2023,7,Q3,CUST-0083,PROD-0034,USER-002,Books,5,528.12,291.78,2640.6,0,0.0,2640.6,1458.9,1181.7,44.75,Direct Sales,Returned,2023-07-22,Bank Transfer
ORD-00317,2025-10-06,2025,10,Q4,CUST-0039,PROD-0058,USER-023,Automotive,5,891.66,492.63,4458.3,5,222.91,4235.39,2463.15,1772.24,41.84,Online,Pending,2025-10-10,Bank Transfer
ORD-00318,2023-01-05,2023,1,Q1,CUST-0034,PROD-0007,USER-020,Electronics,3,870.29,420.43,2610.87,0,0.0,2610.87,1261.29,1349.58,51.69,Direct Sales,Completed,2023-01-09,UPI
ORD-00319,2025-12-07,2025,12,Q4,CUST-0030,PROD-0063,USER-021,Automotive,4,282.77,164.4,1131.08,10,113.11,1017.97,657.6,360.37,35.4,Direct Sales,Returned,2025-12-10,Credit Card
ORD-00320,2024-03-24,2024,3,Q1,CUST-0010,PROD-0002,USER-004,Electronics,17,320.22,163.38,5443.74,20,1088.75,4354.99,2777.46,1577.53,36.22,Direct Sales,Completed,2024-03-28,Cash
ORD-00321,2023-06-17,2023,6,Q2,CUST-0008,PROD-0029,USER-021,Sports,6,682.51,346.45,4095.06,0,0.0,4095.06,2078.7,2016.36,49.24,Wholesale,Pending,2023-06-20,Bank Transfer
ORD-00322,2025-09-23,2025,9,Q3,CUST-0023,PROD-0078,USER-012,Office Supplies,12,1018.64,482.77,12223.68,10,1222.37,11001.31,5793.24,5208.07,47.34,Direct Sales,Returned,2025-09-28,UPI
ORD-00323,2022-08-05,2022,8,Q3,CUST-0094,PROD-0048,USER-024,Beauty,9,415.31,206.62,3737.79,5,186.89,3550.9,1859.58,1691.32,47.63,Direct Sales,Returned,2022-08-06,Cash
ORD-00324,2024-07-03,2024,7,Q3,CUST-0068,PROD-0016,USER-021,Clothing,19,1096.0,438.4,20824.0,10,2082.4,18741.6,8329.6,10412.0,55.56,Retail Store,Completed,2024-07-04,Cash
ORD-00325,2023-12-24,2023,12,Q4,CUST-0047,PROD-0043,USER-019,Beauty,4,100.66,59.21,402.64,0,0.0,402.64,236.84,165.8,41.18,Retail Store,Pending,2023-12-27,Credit Card
ORD-00326,2025-10-06,2025,10,Q4,CUST-0067,PROD-0051,USER-003,Toys,5,733.95,495.91,3669.75,0,0.0,3669.75,2479.55,1190.2,32.43,Wholesale,Returned,2025-10-08,Bank Transfer
ORD-00327,2024-02-01,2024,2,Q1,CUST-0090,PROD-0060,USER-006,Automotive,19,682.05,385.34,12958.95,0,0.0,12958.95,7321.46,5637.49,43.5,Wholesale,Completed,2024-02-04,Credit Card
ORD-00328,2023-04-17,2023,4,Q2,CUST-0094,PROD-0050,USER-014,Toys,7,960.94,417.8,6726.58,15,1008.99,5717.59,2924.6,2792.99,48.85,Online,Completed,2023-04-22,UPI
ORD-00329,2025-12-14,2025,12,Q4,CUST-0073,PROD-0061,USER-023,Automotive,20,32.27,15.82,645.4,0,0.0,645.4,316.4,329.0,50.98,Online,Returned,2025-12-19,Cash
ORD-00330,2024-03-25,2024,3,Q1,CUST-0009,PROD-0019,USER-026,Home & Kitchen,2,436.67,205.01,873.34,20,174.67,698.67,410.02,288.65,41.31,Direct Sales,Completed,2024-03-28,UPI
ORD-00331,2024-02-28,2024,2,Q1,CUST-0087,PROD-0050,USER-027,Toys,15,960.94,417.8,14414.1,5,720.71,13693.39,6267.0,7426.39,54.23,Retail Store,Pending,2024-02-28,PayPal
ORD-00332,2024-05-15,2024,5,Q2,CUST-0042,PROD-0072,USER-030,Food & Grocery,8,395.54,197.77,3164.32,15,474.65,2689.67,1582.16,1107.51,41.18,Direct Sales,Completed,2024-05-16,Bank Transfer
ORD-00333,2022-07-13,2022,7,Q3,CUST-0067,PROD-0028,USER-002,Sports,8,946.94,426.55,7575.52,10,757.55,6817.97,3412.4,3405.57,49.95,Direct Sales,Completed,2022-07-16,UPI
ORD-00334,2025-07-28,2025,7,Q3,CUST-0055,PROD-0047,USER-009,Beauty,5,600.87,269.45,3004.35,20,600.87,2403.48,1347.25,1056.23,43.95,Online,Completed,2025-07-28,Cash
ORD-00335,2023-12-23,2023,12,Q4,CUST-0025,PROD-0053,USER-026,Toys,11,510.65,378.26,5617.15,0,0.0,5617.15,4160.86,1456.29,25.93,Direct Sales,Completed,2023-12-26,Bank Transfer
ORD-00336,2024-01-28,2024,1,Q1,CUST-0003,PROD-0069,USER-001,Food & Grocery,18,273.51,181.13,4923.18,10,492.32,4430.86,3260.34,1170.52,26.42,Online,Pending,2024-01-28,Bank Transfer
ORD-00337,2023-11-17,2023,11,Q4,CUST-0077,PROD-0047,USER-009,Beauty,17,600.87,269.45,10214.79,0,0.0,10214.79,4580.65,5634.14,55.16,Wholesale,Completed,2023-11-18,Credit Card
ORD-00338,2025-11-22,2025,11,Q4,CUST-0070,PROD-0017,USER-010,Home & Kitchen,2,864.42,411.63,1728.84,0,0.0,1728.84,823.26,905.58,52.38,Retail Store,Completed,2025-11-25,PayPal
ORD-00339,2023-02-07,2023,2,Q1,CUST-0067,PROD-0024,USER-010,Home & Kitchen,10,704.05,388.98,7040.5,10,704.05,6336.45,3889.8,2446.65,38.61,Direct Sales,Completed,2023-02-08,Bank Transfer
ORD-00340,2023-09-10,2023,9,Q3,CUST-0100,PROD-0062,USER-002,Automotive,5,405.29,214.44,2026.45,0,0.0,2026.45,1072.2,954.25,47.09,Online,Completed,2023-09-11,UPI
ORD-00341,2024-09-01,2024,9,Q3,CUST-0041,PROD-0026,USER-017,Sports,4,280.63,148.48,1122.52,15,168.38,954.14,593.92,360.22,37.75,Retail Store,Pending,2024-09-02,UPI
ORD-00342,2022-12-07,2022,12,Q4,CUST-0087,PROD-0040,USER-025,Books,13,361.93,199.96,4705.09,0,0.0,4705.09,2599.48,2105.61,44.75,Direct Sales,Pending,2022-12-08,Bank Transfer
ORD-00343,2025-05-09,2025,5,Q2,CUST-0077,PROD-0004,USER-027,Electronics,5,1113.23,494.77,5566.15,20,1113.23,4452.92,2473.85,1979.07,44.44,Online,Completed,2025-05-14,PayPal
ORD-00344,2025-02-23,2025,2,Q1,CUST-0021,PROD-0015,USER-002,Clothing,9,274.31,209.4,2468.79,0,0.0,2468.79,1884.6,584.19,23.66,Retail Store,Returned,2025-02-26,PayPal
ORD-00345,2022-10-14,2022,10,Q4,CUST-0018,PROD-0037,USER-004,Books,14,582.25,407.17,8151.5,5,407.57,7743.93,5700.38,2043.55,26.39,Direct Sales,Completed,2022-10-18,Bank Transfer
ORD-00346,2024-03-11,2024,3,Q1,CUST-0092,PROD-0028,USER-006,Sports,10,946.94,426.55,9469.4,0,0.0,9469.4,4265.5,5203.9,54.95,Retail Store,Completed,2024-03-16,Cash
ORD-00347,2025-01-06,2025,1,Q1,CUST-0018,PROD-0042,USER-027,Beauty,19,370.28,282.66,7035.32,10,703.53,6331.79,5370.54,961.25,15.18,Retail Store,Completed,2025-01-10,UPI
ORD-00348,2025-04-15,2025,4,Q2,CUST-0018,PROD-0066,USER-023,Food & Grocery,6,675.08,340.95,4050.48,5,202.52,3847.96,2045.7,1802.26,46.84,Direct Sales,Returned,2025-04-16,Cash
ORD-00349,2022-08-11,2022,8,Q3,CUST-0095,PROD-0079,USER-001,Office Supplies,14,121.72,88.2,1704.08,10,170.41,1533.67,1234.8,298.87,19.49,Online,Pending,2022-08-13,PayPal
ORD-00350,2025-08-06,2025,8,Q3,CUST-0067,PROD-0021,USER-026,Home & Kitchen,18,121.0,56.28,2178.0,15,326.7,1851.3,1013.04,838.26,45.28,Retail Store,Completed,2025-08-08,Cash
ORD-00351,2022-10-15,2022,10,Q4,CUST-0067,PROD-0057,USER-022,Automotive,9,994.69,438.19,8952.21,0,0.0,8952.21,3943.71,5008.5,55.95,Retail Store,Pending,2022-10-17,Credit Card
ORD-00352,2025-10-13,2025,10,Q4,CUST-0077,PROD-0080,USER-005,Office Supplies,11,618.25,277.24,6800.75,15,1020.11,5780.64,3049.64,2731.0,47.24,Retail Store,Returned,2025-10-18,PayPal
ORD-00353,2022-02-09,2022,2,Q1,CUST-0069,PROD-0007,USER-003,Electronics,10,870.29,420.43,8702.9,10,870.29,7832.61,4204.3,3628.31,46.32,Retail Store,Returned,2022-02-10,Credit Card
ORD-00354,2022-10-06,2022,10,Q4,CUST-0062,PROD-0057,USER-024,Automotive,6,994.69,438.19,5968.14,10,596.81,5371.33,2629.14,2742.19,51.05,Direct Sales,Completed,2022-10-08,Cash
ORD-00355,2025-04-19,2025,4,Q2,CUST-0028,PROD-0070,USER-007,Food & Grocery,5,313.6,179.2,1568.0,0,0.0,1568.0,896.0,672.0,42.86,Direct Sales,Completed,2025-04-24,Bank Transfer
ORD-00356,2025-06-03,2025,6,Q2,CUST-0070,PROD-0046,USER-019,Beauty,1,279.57,154.46,279.57,10,27.96,251.61,154.46,97.15,38.61,Online,Returned,2025-06-06,PayPal
ORD-00357,2024-05-14,2024,5,Q2,CUST-0019,PROD-0031,USER-016,Sports,18,821.96,349.77,14795.28,20,2959.06,11836.22,6295.86,5540.36,46.81,Direct Sales,Returned,2024-05-19,UPI
ORD-00358,2025-02-20,2025,2,Q1,CUST-0078,PROD-0044,USER-009,Beauty,20,37.19,17.88,743.8,5,37.19,706.61,357.6,349.01,49.39,Direct Sales,Completed,2025-02-22,Cash
ORD-00359,2025-12-03,2025,12,Q4,CUST-0018,PROD-0075,USER-030,Office Supplies,8,794.13,431.59,6353.04,0,0.0,6353.04,3452.72,2900.32,45.65,Online,Completed,2025-12-06,PayPal
ORD-00360,2024-02-06,2024,2,Q1,CUST-0050,PROD-0060,USER-018,Automotive,6,682.05,385.34,4092.3,0,0.0,4092.3,2312.04,1780.26,43.5,Retail Store,Completed,2024-02-09,Credit Card
ORD-00361,2023-01-16,2023,1,Q1,CUST-0031,PROD-0072,USER-001,Food & Grocery,9,395.54,197.77,3559.86,15,533.98,3025.88,1779.93,1245.95,41.18,Online,Pending,2023-01-19,Credit Card
ORD-00362,2023-04-12,2023,4,Q2,CUST-0084,PROD-0070,USER-021,Food & Grocery,3,313.6,179.2,940.8,0,0.0,940.8,537.6,403.2,42.86,Retail Store,Completed,2023-04-15,Bank Transfer
ORD-00363,2023-10-27,2023,10,Q4,CUST-0025,PROD-0050,USER-007,Toys,5,960.94,417.8,4804.7,0,0.0,4804.7,2089.0,2715.7,56.52,Retail Store,Completed,2023-10-28,Credit Card
ORD-00364,2022-06-24,2022,6,Q2,CUST-0039,PROD-0019,USER-026,Home & Kitchen,11,436.67,205.01,4803.37,20,960.67,3842.7,2255.11,1587.59,41.31,Direct Sales,Completed,2022-06-28,Cash
ORD-00365,2025-04-24,2025,4,Q2,CUST-0007,PROD-0024,USER-030,Home & Kitchen,18,704.05,388.98,12672.9,0,0.0,12672.9,7001.64,5671.26,44.75,Direct Sales,Completed,2025-04-26,Credit Card
ORD-00366,2022-12-17,2022,12,Q4,CUST-0073,PROD-0008,USER-030,Electronics,12,824.83,499.9,9897.96,10,989.8,8908.16,5998.8,2909.36,32.66,Direct Sales,Pending,2022-12-19,UPI
ORD-00367,2025-03-22,2025,3,Q1,CUST-0049,PROD-0026,USER-011,Sports,3,280.63,148.48,841.89,0,0.0,841.89,445.44,396.45,47.09,Retail Store,Completed,2025-03-26,Bank Transfer
ORD-00368,2023-03-10,2023,3,Q1,CUST-0002,PROD-0044,USER-016,Beauty,19,37.19,17.88,706.61,20,141.32,565.29,339.72,225.57,39.9,Retail Store,Completed,2023-03-15,Credit Card
ORD-00369,2022-12-18,2022,12,Q4,CUST-0006,PROD-0030,USER-030,Sports,18,547.13,279.15,9848.34,5,492.42,9355.92,5024.7,4331.22,46.29,Online,Pending,2022-12-21,PayPal
ORD-00370,2024-02-03,2024,2,Q1,CUST-0079,PROD-0060,USER-020,Automotive,6,682.05,385.34,4092.3,0,0.0,4092.3,2312.04,1780.26,43.5,Retail Store,Completed,2024-02-07,Cash
ORD-00371,2024-03-05,2024,3,Q1,CUST-0058,PROD-0034,USER-021,Books,7,528.12,291.78,3696.84,0,0.0,3696.84,2042.46,1654.38,44.75,Wholesale,Pending,2024-03-09,PayPal
ORD-00372,2022-10-11,2022,10,Q4,CUST-0072,PROD-0042,USER-019,Beauty,6,370.28,282.66,2221.68,5,111.08,2110.6,1695.96,414.64,19.65,Direct Sales,Pending,2022-10-12,Bank Transfer
ORD-00373,2022-05-05,2022,5,Q2,CUST-0071,PROD-0004,USER-010,Electronics,8,1113.23,494.77,8905.84,0,0.0,8905.84,3958.16,4947.68,55.56,Wholesale,Completed,2022-05-08,UPI
ORD-00374,2023-11-24,2023,11,Q4,CUST-0002,PROD-0054,USER-001,Toys,1,286.99,163.06,286.99,20,57.4,229.59,163.06,66.53,28.98,Wholesale,Completed,2023-11-28,UPI
ORD-00375,2025-09-17,2025,9,Q3,CUST-0089,PROD-0034,USER-007,Books,7,528.12,291.78,3696.84,20,739.37,2957.47,2042.46,915.01,30.94,Retail Store,Completed,2025-09-19,UPI
ORD-00376,2022-02-12,2022,2,Q1,CUST-0033,PROD-0024,USER-010,Home & Kitchen,15,704.05,388.98,10560.75,0,0.0,10560.75,5834.7,4726.05,44.75,Retail Store,Completed,2022-02-13,Bank Transfer
ORD-00377,2025-03-13,2025,3,Q1,CUST-0053,PROD-0080,USER-013,Office Supplies,8,618.25,277.24,4946.0,0,0.0,4946.0,2217.92,2728.08,55.16,Wholesale,Pending,2025-03-14,Bank Transfer
ORD-00378,2025-03-04,2025,3,Q1,CUST-0088,PROD-0042,USER-001,Beauty,6,370.28,282.66,2221.68,10,222.17,1999.51,1695.96,303.55,15.18,Direct Sales,Completed,2025-03-06,UPI
ORD-00379,2025-03-17,2025,3,Q1,CUST-0031,PROD-0011,USER-023,Clothing,9,189.57,111.51,1706.13,10,170.61,1535.52,1003.59,531.93,34.64,Retail Store,Completed,2025-03-19,Bank Transfer
ORD-00380,2025-12-08,2025,12,Q4,CUST-0096,PROD-0007,USER-016,Electronics,13,870.29,420.43,11313.77,10,1131.38,10182.39,5465.59,4716.8,46.32,Online,Completed,2025-12-10,UPI
